INIT_GPS_LOG
203921,38.9931,-76.9391,55
203921,38.9931,-76.9391,55
203930,38.9930,-76.9392,47
203931,38.9930,-76.9391,45
203932,38.9930,-76.9392,45
203933,38.9930,-76.9392,46
203935,38.9931,-76.9392,46
203936,38.9931,-76.9392,47
203937,38.9931,-76.9392,48
203938,38.9931,-76.9392,48
203939,38.9931,-76.9392,48
203939,38.9931,-76.9392,48
203939,38.9931,-76.9392,48
204003,38.9930,-76.9391,39
204004,38.9930,-76.9391,38
204005,38.9930,-76.9391,37
204006,38.9930,-76.9391,37
204007,38.9930,-76.9391,36
204008,38.9930,-76.9391,35
204009,38.9930,-76.9391,35
204010,38.9930,-76.9391,34
204011,38.9930,-76.9391,34
204013,38.9930,-76.9391,33
204014,38.9930,-76.9391,32
204015,38.9930,-76.9391,32
204016,38.9930,-76.9391,32
204017,38.9930,-76.9391,32
204017,38.9930,-76.9391,32
204026,38.9930,-76.9391,29
204027,38.9930,-76.9391,29
204028,38.9930,-76.9391,29
204029,38.9930,-76.9391,29
204030,38.9931,-76.9391,29
204031,38.9931,-76.9391,29
204032,38.9931,-76.9391,29
204033,38.9931,-76.9391,30
204034,38.9931,-76.9391,30
204035,38.9931,-76.9391,31
204036,38.9931,-76.9391,31
204037,38.9931,-76.9391,31
204038,38.9931,-76.9391,31
204039,38.9931,-76.9391,32
204040,38.9931,-76.9391,32
204046,38.9931,-76.9391,32
204047,38.9931,-76.9391,33
204048,38.9931,-76.9391,33
204049,38.9931,-76.9391,33
204050,38.9931,-76.9391,34
204051,38.9931,-76.9391,34
204052,38.9931,-76.9391,34
204053,38.9931,-76.9391,34
204054,38.9931,-76.9391,33
204055,38.9931,-76.9391,33
204056,38.9931,-76.9391,33
204057,38.9931,-76.9391,32
204058,38.9931,-76.9391,32
204059,38.9931,-76.9391,32
