INIT_GPS_LOG
2::<”,2.0000,2.0000,4294967295
INIT_GPS_LOG
2::<”,2.0000,2.0000,4294967295
INIT_GPS_LOG
2::<”,2.0000,2.0000,4294967295
2::<”,2.0000,2.0000,4294967295
INIT_GPS_LOG
2::<”,2.0000,2.0000,4294967295
2::<”,2.0000,2.0000,4294967295
2::<”,2.0000,2.0000,4294967295
2::<”,2.0000,2.0000,4294967295
2::<”,2.0000,2.0000,4294967295
2::<”,2.0000,2.0000,4294967295
20:21:48,38.9931,-76.9392,30
20:21:53,38.9931,-76.9392,24
20:21:55,38.9931,-76.9392,24
20:21:55,38.9931,-76.9392,24
20:21:57,38.9932,-76.9392,24
20:21:59,38.9932,-76.9392,24
20:22:00,38.9932,-76.9392,25
20:22:00,38.9932,-76.9392,25
20:22:03,38.9932,-76.9392,29
20:22:03,38.9932,-76.9392,29
20:22:03,38.9932,-76.9392,29
20:22:07,38.9932,-76.9391,37
20:22:08,38.9931,-76.9392,40
20:22:10,38.9931,-76.9392,34
20:22:11,38.9931,-76.9392,34
20:22:12,38.9931,-76.9392,34
20:22:14,38.9931,-76.9391,34
20:22:15,38.9931,-76.9391,33
20:22:16,38.9931,-76.9391,31
20:22:17,38.9931,-76.9391,30
20:22:19,38.9931,-76.9392,29
20:22:20,38.9931,-76.9391,28
20:22:22,38.9931,-76.9391,28
20:22:23,38.9931,-76.9391,26
20:22:24,38.9931,-76.9391,25
20:22:25,38.9931,-76.9391,24
20:22:27,38.9931,-76.9392,23
20:22:28,38.9931,-76.9392,24
20:22:29,38.9931,-76.9392,24
20:22:31,38.9931,-76.9392,26
20:22:32,38.9931,-76.9392,25
20:22:33,38.9931,-76.9392,25
20:22:35,38.9931,-76.9392,25
20:22:36,38.9931,-76.9392,26
20:22:37,38.9931,-76.9392,27
20:22:38,38.9931,-76.9392,27
20:22:40,38.9931,-76.9392,25
20:22:41,38.9931,-76.9392,27
20:22:42,38.9931,-76.9392,27
20:22:44,38.9931,-76.9392,27
20:22:45,38.9931,-76.9392,28
20:22:46,38.9931,-76.9392,28
20:22:48,38.9931,-76.9392,29
20:22:49,38.9931,-76.9392,29
20:22:50,38.9931,-76.9392,29
20:22:52,38.9931,-76.9392,29
20:22:53,38.9931,-76.9392,30
20:22:54,38.9931,-76.9392,30
20:22:56,38.9931,-76.9392,30
20:22:57,38.9931,-76.9392,31
20:22:58,38.9931,-76.9392,31
20:22:59,38.9931,-76.9392,32
20:23:01,38.9931,-76.9392,32
20:23:02,38.9931,-76.9392,31
20:23:03,38.9931,-76.9392,30
20:23:05,38.9931,-76.9392,33
20:23:06,38.9931,-76.9392,29
20:23:07,38.9931,-76.9392,27
20:23:09,38.9931,-76.9392,28
20:23:10,38.9931,-76.9392,28
20:23:11,38.9931,-76.9392,27
20:23:13,38.9931,-76.9392,28
20:23:14,38.9931,-76.9392,29
20:23:15,38.9931,-76.9392,28
20:23:17,38.9931,-76.9392,28
20:23:18,38.9931,-76.9392,29
20:23:19,38.9931,-76.9392,31
20:23:20,38.9931,-76.9392,32
20:23:22,38.9931,-76.9392,32
20:23:23,38.9931,-76.9392,31
20:23:24,38.9931,-76.9392,32
20:23:26,38.9931,-76.9392,35
20:23:27,38.9931,-76.9392,35
20:23:28,38.9931,-76.9392,35
20:23:28,38.9931,-76.9392,35
20:23:28,38.9931,-76.9392,35
20:23:32,38.9931,-76.9393,33
20:23:35,38.9931,-76.9393,33
20:23:36,38.9931,-76.9393,32
20:23:37,38.9931,-76.9393,30
20:23:38,38.9931,-76.9392,29
20:23:40,38.9931,-76.9392,30
20:23:41,38.9931,-76.9392,30
20:23:42,38.9931,-76.9392,30
20:23:44,38.9931,-76.9392,31
20:23:45,38.9931,-76.9392,31
20:23:46,38.9931,-76.9392,31
20:23:48,38.9931,-76.9392,31
20:23:49,38.9931,-76.9393,34
20:23:50,38.9931,-76.9393,29
20:23:52,38.9931,-76.9393,30
20:23:53,38.9931,-76.9393,30
20:23:54,38.9931,-76.9393,30
20:23:56,38.9931,-76.9392,30
20:23:57,38.9931,-76.9392,33
20:23:58,38.9931,-76.9392,36
20:23:59,38.9931,-76.9392,35
20:24:01,38.9931,-76.9392,34
20:24:02,38.9931,-76.9392,36
20:24:03,38.9931,-76.9392,35
20:24:05,38.9931,-76.9392,36
20:24:06,38.9931,-76.9392,38
20:24:07,38.9931,-76.9392,38
20:24:09,38.9931,-76.9392,36
20:24:10,38.9931,-76.9392,36
20:24:11,38.9931,-76.9392,36
20:24:13,38.9931,-76.9392,36
20:24:14,38.9931,-76.9392,33
20:24:15,38.9931,-76.9392,31
20:24:17,38.9931,-76.9392,31
20:24:18,38.9931,-76.9392,31
20:24:19,38.9931,-76.9392,32
20:24:20,38.9931,-76.9392,32
20:24:22,38.9931,-76.9392,31
20:24:23,38.9931,-76.9392,29
20:24:24,38.9931,-76.9392,31
20:24:26,38.9931,-76.9392,30
20:24:27,38.9931,-76.9392,30
20:24:28,38.9931,-76.9391,30
20:24:30,38.9931,-76.9391,30
20:24:31,38.9931,-76.9391,29
20:24:32,38.9931,-76.9391,21
20:24:34,38.9931,-76.9391,21
20:24:35,38.9931,-76.9391,22
20:24:36,38.9931,-76.9391,20
20:24:38,38.9931,-76.9391,20
