INIT_GPS_LOG
0:5:20,38.993118,-76.939156,29.00,100.00,0
0:5:20,38.993118,-76.939156,28.90,100.00,0
0:5:21,38.993118,-76.939156,28.90,100.00,0
0:5:21,38.993118,-76.939156,28.90,100.00,0
0:5:22,38.993118,-76.939156,28.90,100.00,0
0:5:22,38.993118,-76.939156,28.90,100.00,3
0:5:23,38.993118,-76.939156,28.90,100.00,3
0:5:23,38.993118,-76.939156,28.80,100.00,3
0:5:24,38.993114,-76.939148,28.50,100.00,4
0:5:25,38.993114,-76.939148,28.50,100.00,4
0:5:25,38.993114,-76.939148,28.30,100.00,4
0:5:26,38.993114,-76.939148,28.30,100.00,4
0:5:26,38.993114,-76.939148,28.10,100.00,4
0:5:27,38.993114,-76.939148,28.10,100.00,4
0:5:27,38.993114,-76.939148,28.10,100.00,4
0:5:28,38.993114,-76.939148,28.10,100.00,4
0:5:28,38.993114,-76.939148,27.90,100.00,4
0:5:29,38.993111,-76.939148,27.90,100.00,4
0:5:29,38.993111,-76.939148,27.80,100.00,4
0:5:30,38.993111,-76.939140,27.80,100.00,4
0:5:30,38.993111,-76.939140,27.60,100.00,4
0:5:31,38.993111,-76.939140,27.60,100.00,5
0:5:31,38.993111,-76.939140,27.50,100.00,5
0:5:32,38.993111,-76.939140,27.50,100.00,5
0:5:32,38.993111,-76.939140,27.30,100.00,5
0:5:33,38.993107,-76.939140,27.30,100.00,5
0:5:33,38.993107,-76.939140,26.90,100.00,5
0:5:34,38.993107,-76.939140,26.90,100.00,5
0:5:34,38.993107,-76.939140,26.80,100.00,5
0:5:35,38.993107,-76.939140,26.80,100.00,5
0:5:35,38.993107,-76.939140,26.50,100.00,5
0:5:36,38.993107,-76.939140,26.50,100.00,5
0:5:36,38.993107,-76.939140,26.40,100.00,5
0:5:37,38.993103,-76.939133,26.40,100.00,5
0:5:37,38.993103,-76.939133,26.10,100.00,5
0:5:38,38.993103,-76.939133,26.10,100.00,5
0:5:38,38.993103,-76.939133,25.70,100.00,5
0:5:39,38.993099,-76.939133,25.70,100.00,5
0:5:39,38.993099,-76.939133,25.50,100.00,5
0:5:40,38.993099,-76.939133,25.50,100.00,5
0:5:40,38.993099,-76.939133,25.10,100.00,5
0:5:41,38.993099,-76.939133,25.10,100.00,5
0:5:41,38.993099,-76.939133,24.70,100.00,5
0:5:42,38.993095,-76.939133,24.70,100.00,1
0:5:42,38.993095,-76.939133,24.40,100.00,1
0:5:43,38.993095,-76.939133,24.40,100.00,1
0:5:43,38.993095,-76.939133,24.10,100.00,1
0:5:44,38.993092,-76.939133,24.10,100.00,1
0:5:44,38.993092,-76.939133,23.80,100.00,1
0:5:45,38.993092,-76.939133,23.80,100.00,1
0:5:45,38.993092,-76.939133,23.40,100.00,1
0:5:46,38.993092,-76.939133,23.40,100.00,1
0:5:46,38.993092,-76.939133,23.00,100.00,1
0:5:47,38.993092,-76.939125,23.00,100.00,1
0:5:47,38.993092,-76.939125,22.70,100.00,1
0:5:48,38.993092,-76.939125,22.70,100.00,1
0:5:48,38.993092,-76.939125,22.40,100.00,1
0:5:49,38.993088,-76.939125,22.40,100.00,1
0:5:49,38.993088,-76.939125,22.10,100.00,1
0:5:50,38.993084,-76.939125,21.60,100.00,0
0:5:51,38.993080,-76.939125,21.60,100.00,0
0:5:51,38.993080,-76.939125,21.40,100.00,0
0:5:52,38.993080,-76.939125,21.40,100.00,0
0:5:52,38.993080,-76.939125,21.20,100.00,0
0:5:53,38.993080,-76.939117,21.20,100.00,0
0:5:53,38.993080,-76.939117,21.20,99.00,0
0:5:54,38.993080,-76.939117,21.20,99.00,0
0:5:54,38.993080,-76.939117,21.00,99.00,0
0:5:55,38.993080,-76.939117,21.00,99.00,0
0:5:55,38.993080,-76.939117,20.90,99.00,0
0:5:56,38.993080,-76.939117,20.90,99.00,0
0:5:56,38.993080,-76.939117,20.60,99.00,0
0:5:57,38.993080,-76.939117,20.60,99.00,0
0:5:57,38.993080,-76.939117,20.20,99.00,0
0:5:58,38.993080,-76.939110,20.20,99.00,0
0:5:58,38.993080,-76.939110,20.00,99.00,0
0:5:59,38.993080,-76.939110,19.80,99.00,0
0:6:0,38.993080,-76.939110,19.80,99.00,0
0:6:0,38.993080,-76.939110,19.50,99.00,0
0:6:1,38.993080,-76.939110,19.50,99.00,0
0:6:1,38.993080,-76.939110,19.40,99.00,0
0:6:2,38.993080,-76.939110,19.40,99.00,0
0:6:3,38.993080,-76.939110,19.40,99.00,0
0:6:3,38.993080,-76.939110,19.30,99.00,0
0:6:4,38.993080,-76.939110,19.30,99.00,0
INIT_GPS_LOG
0:13:26,38.993053,-76.939194,0.00,0.00,0
0:13:26,38.993053,-76.939194,23.00,78.00,0
0:13:27,38.993053,-76.939194,23.00,78.00,0
0:13:27,38.993053,-76.939194,22.90,78.00,0
0:13:28,38.993053,-76.939186,22.90,78.00,0
0:13:28,38.993053,-76.939186,22.90,84.00,0
0:13:29,38.993053,-76.939186,22.90,84.00,0
0:13:29,38.993053,-76.939186,23.00,78.00,0
0:13:30,38.993053,-76.939186,23.00,78.00,0
0:13:30,38.993053,-76.939186,23.00,78.00,0
0:13:31,38.993053,-76.939186,23.00,78.00,0
0:13:31,38.993053,-76.939186,23.10,78.00,0
0:13:32,38.993053,-76.939186,23.10,78.00,0
0:13:32,38.993053,-76.939186,23.00,78.00,0
0:13:33,38.993053,-76.939186,23.00,78.00,0
0:13:33,38.993053,-76.939186,23.00,78.00,0
0:13:34,38.993050,-76.939194,23.00,78.00,0
0:13:34,38.993050,-76.939194,22.90,84.00,0
0:13:35,38.993050,-76.939194,22.90,84.00,0
0:13:35,38.993050,-76.939194,22.90,78.00,0
0:13:36,38.993050,-76.939194,22.90,78.00,0
0:13:36,38.993050,-76.939194,22.80,78.00,0
0:13:37,38.993050,-76.939194,22.80,78.00,0
0:13:37,38.993050,-76.939194,22.70,84.00,0
0:13:38,38.993050,-76.939194,22.70,84.00,0
0:13:38,38.993050,-76.939194,22.70,78.00,0
0:13:39,38.993050,-76.939194,22.70,78.00,0
0:13:39,38.993050,-76.939194,22.70,78.00,0
0:13:40,38.993050,-76.939194,22.70,78.00,0
0:13:40,38.993050,-76.939194,22.90,84.00,0
0:13:41,38.993053,-76.939194,22.90,84.00,0
0:13:41,38.993053,-76.939194,23.00,78.00,0
0:13:42,38.993053,-76.939194,23.00,78.00,0
0:13:42,38.993053,-76.939194,23.20,78.00,0
0:13:43,38.993057,-76.939194,23.20,78.00,0
0:13:43,38.993057,-76.939194,23.30,84.00,0
0:13:44,38.993061,-76.939194,23.30,84.00,0
0:13:44,38.993061,-76.939194,23.60,78.00,0
0:13:45,38.993061,-76.939201,23.60,78.00,0
0:13:45,38.993061,-76.939201,23.60,78.00,0
0:13:46,38.993065,-76.939201,23.60,78.00,0
0:13:46,38.993065,-76.939201,23.90,84.00,0
0:13:47,38.993065,-76.939201,23.90,84.00,0
0:13:47,38.993065,-76.939201,24.00,78.00,0
0:13:48,38.993065,-76.939201,24.00,78.00,0
0:13:48,38.993065,-76.939201,24.50,78.00,0
0:13:49,38.993069,-76.939201,24.50,78.00,0
0:13:49,38.993069,-76.939201,24.70,84.00,0
0:13:50,38.993069,-76.939209,24.70,84.00,0
0:13:50,38.993069,-76.939209,24.90,78.00,0
0:13:51,38.993069,-76.939209,24.90,78.00,0
0:13:51,38.993069,-76.939209,25.00,78.00,0
0:13:52,38.993069,-76.939209,25.00,78.00,0
0:13:52,38.993069,-76.939209,25.10,84.00,0
0:13:53,38.993069,-76.939209,25.10,84.00,0
0:13:53,38.993069,-76.939209,25.20,78.00,0
0:13:54,38.993073,-76.939209,25.20,78.00,0
0:13:54,38.993073,-76.939209,25.20,84.00,0
0:13:55,38.993069,-76.939209,25.20,84.00,0
0:13:55,38.993069,-76.939209,25.10,84.00,0
0:13:56,38.993069,-76.939209,25.10,84.00,0
0:13:56,38.993069,-76.939209,25.10,78.00,0
0:14:6,38.993069,-76.939217,25.20,78.00,5
0:14:7,38.993073,-76.939217,25.20,78.00,5
0:14:7,38.993073,-76.939217,25.30,77.00,5
0:14:8,38.993073,-76.939217,25.30,77.00,5
0:14:8,38.993073,-76.939217,25.40,77.00,5
0:14:9,38.993073,-76.939217,25.40,77.00,5
0:14:9,38.993073,-76.939217,25.40,90.00,5
0:14:10,38.993076,-76.939217,25.40,90.00,5
0:14:10,38.993076,-76.939217,25.50,82.00,5
0:14:11,38.993076,-76.939217,25.50,82.00,5
0:14:11,38.993076,-76.939217,25.70,83.00,5
0:14:12,38.993076,-76.939217,25.70,83.00,5
0:14:12,38.993076,-76.939217,25.70,83.00,5
0:14:13,38.993080,-76.939217,25.70,83.00,5
0:14:13,38.993080,-76.939217,25.80,87.00,5
0:14:14,38.993080,-76.939224,26.00,83.00,2
0:14:15,38.993080,-76.939224,26.00,83.00,2
0:14:15,38.993080,-76.939224,26.10,83.00,2
0:14:16,38.993080,-76.939224,26.10,83.00,2
0:14:16,38.993080,-76.939224,26.20,87.00,2
0:14:17,38.993080,-76.939224,26.20,87.00,2
0:14:17,38.993080,-76.939224,26.30,77.00,2
0:14:18,38.993080,-76.939224,26.30,77.00,2
0:14:18,38.993080,-76.939224,26.30,77.00,2
0:14:19,38.993080,-76.939224,26.30,77.00,2
0:14:19,38.993080,-76.939224,26.40,77.00,2
0:14:20,38.993080,-76.939224,26.40,77.00,2
0:14:20,38.993080,-76.939224,26.30,77.00,2
0:14:21,38.993080,-76.939232,26.30,77.00,2
0:14:21,38.993080,-76.939232,26.30,77.00,2
0:14:22,38.993076,-76.939232,26.30,77.00,2
0:14:22,38.993076,-76.939232,26.30,82.00,2
0:14:23,38.993076,-76.939232,26.30,82.00,2
0:14:23,38.993076,-76.939232,26.30,83.00,2
0:14:24,38.993073,-76.939232,26.30,83.00,2
0:14:24,38.993073,-76.939232,26.20,83.00,2
0:14:25,38.993073,-76.939232,26.20,83.00,2
0:14:25,38.993073,-76.939232,26.10,87.00,2
0:14:26,38.993073,-76.939232,26.10,87.00,2
0:14:26,38.993073,-76.939232,26.30,87.00,2
0:14:27,38.993073,-76.939232,26.30,87.00,0
0:14:28,38.993069,-76.939232,26.30,87.00,0
0:14:28,38.993069,-76.939232,26.30,87.00,0
0:14:29,38.993069,-76.939232,26.30,87.00,0
0:14:29,38.993069,-76.939232,26.30,83.00,0
0:14:30,38.993069,-76.939232,26.30,83.00,0
0:14:30,38.993069,-76.939232,26.20,77.00,0
0:14:31,38.993069,-76.939240,26.20,77.00,0
0:14:31,38.993069,-76.939240,26.20,82.00,0
0:14:32,38.993069,-76.939232,26.20,82.00,0
0:14:32,38.993069,-76.939232,26.20,77.00,0
0:14:33,38.993069,-76.939232,26.20,77.00,0
0:14:33,38.993069,-76.939232,26.20,77.00,0
0:14:34,38.993069,-76.939240,26.20,77.00,0
0:14:34,38.993069,-76.939240,26.20,77.00,0
0:14:35,38.993069,-76.939240,26.20,77.00,0
0:14:35,38.993069,-76.939240,26.30,77.00,0
0:14:36,38.993069,-76.939240,26.30,77.00,3
0:14:36,38.993069,-76.939240,26.40,82.00,3
0:14:37,38.993069,-76.939240,26.40,82.00,3
0:14:37,38.993069,-76.939240,26.40,77.00,3
0:14:38,38.993069,-76.939240,26.40,77.00,3
0:14:38,38.993069,-76.939240,26.50,76.00,3
0:14:39,38.993073,-76.939240,26.50,76.00,3
0:14:39,38.993073,-76.939240,26.70,76.00,3
0:14:40,38.993073,-76.939240,26.70,76.00,3
0:14:40,38.993073,-76.939240,26.80,82.00,3
0:14:41,38.993073,-76.939240,26.80,82.00,3
0:14:41,38.993073,-76.939240,26.90,82.00,3
0:14:42,38.993073,-76.939240,26.90,82.00,3
0:14:42,38.993073,-76.939240,27.00,90.00,3
0:14:43,38.993076,-76.939240,27.00,90.00,3
0:14:43,38.993076,-76.939240,27.10,90.00,3
0:14:44,38.993080,-76.939240,27.20,76.00,0
0:14:45,38.993080,-76.939240,27.20,76.00,0
0:14:45,38.993080,-76.939240,27.10,76.00,0
0:14:46,38.993084,-76.939240,27.10,76.00,0
0:14:46,38.993084,-76.939240,27.20,82.00,0
0:14:47,38.993084,-76.939240,27.20,82.00,0
0:14:47,38.993084,-76.939240,27.30,76.00,0
0:14:48,38.993084,-76.939240,27.30,76.00,0
0:14:48,38.993084,-76.939240,27.40,76.00,0
0:14:49,38.993084,-76.939240,27.40,76.00,0
0:14:49,38.993084,-76.939240,27.50,82.00,0
0:14:50,38.993088,-76.939240,27.50,82.00,0
0:14:50,38.993088,-76.939240,27.50,76.00,0
0:14:51,38.993088,-76.939240,27.50,76.00,0
0:14:51,38.993088,-76.939240,27.50,82.00,0
0:14:52,38.993088,-76.939240,27.50,82.00,0
0:14:52,38.993088,-76.939240,27.50,82.00,0
0:14:53,38.993088,-76.939240,27.50,76.00,2
0:14:54,38.993088,-76.939240,27.50,76.00,2
0:14:54,38.993088,-76.939240,27.50,76.00,2
0:14:55,38.993088,-76.939240,27.50,76.00,2
0:14:55,38.993088,-76.939240,27.50,75.00,2
0:14:56,38.993088,-76.939240,27.50,75.00,2
0:14:56,38.993088,-76.939240,27.50,75.00,2
0:14:57,38.993088,-76.939240,27.50,81.00,2
0:14:58,38.993088,-76.939240,27.50,81.00,2
0:14:58,38.993088,-76.939240,27.50,81.00,2
0:14:59,38.993088,-76.939240,27.50,81.00,2
0:14:59,38.993088,-76.939240,27.60,79.00,2
0:15:0,38.993088,-76.939240,27.60,79.00,2
0:15:0,38.993088,-76.939240,27.70,75.00,2
0:15:1,38.993088,-76.939240,27.70,75.00,2
0:15:1,38.993088,-76.939240,27.80,90.00,2
0:15:2,38.993088,-76.939240,27.80,90.00,2
0:15:2,38.993088,-76.939240,27.90,79.00,2
0:15:3,38.993088,-76.939240,27.90,79.00,2
0:15:3,38.993088,-76.939240,28.00,87.00,2
0:15:4,38.993088,-76.939240,28.00,87.00,2
0:15:4,38.993088,-76.939240,27.90,80.00,2
0:15:5,38.993084,-76.939240,27.90,80.00,2
0:15:5,38.993084,-76.939240,27.90,80.00,2
0:15:6,38.993084,-76.939240,27.90,80.00,0
0:15:6,38.993084,-76.939240,28.10,79.00,0
0:15:7,38.993088,-76.939240,28.10,79.00,0
0:15:7,38.993088,-76.939240,28.10,79.00,0
0:15:8,38.993088,-76.939240,28.10,79.00,0
0:15:8,38.993088,-76.939240,28.30,81.00,0
0:15:9,38.993088,-76.939240,28.30,81.00,0
0:15:9,38.993088,-76.939240,28.30,81.00,0
0:15:10,38.993088,-76.939240,28.30,81.00,1
0:15:11,38.993088,-76.939240,28.30,81.00,1
0:15:11,38.993088,-76.939240,28.40,75.00,1
0:15:12,38.993088,-76.939240,28.40,75.00,1
0:15:12,38.993088,-76.939240,28.40,75.00,1
0:15:13,38.993088,-76.939240,28.40,75.00,1
0:15:13,38.993088,-76.939240,28.50,81.00,1
0:15:14,38.993088,-76.939240,28.50,81.00,1
0:15:14,38.993088,-76.939240,28.50,75.00,1
0:15:15,38.993088,-76.939240,28.50,75.00,0
0:15:15,38.993088,-76.939240,28.60,75.00,0
0:15:16,38.993088,-76.939240,28.60,75.00,0
0:15:16,38.993088,-76.939240,28.70,89.00,0
0:15:17,38.993084,-76.939240,28.70,89.00,0
0:15:17,38.993084,-76.939240,28.70,89.00,0
0:15:18,38.993084,-76.939240,28.70,89.00,0
0:15:18,38.993084,-76.939240,28.70,80.00,0
0:15:19,38.993084,-76.939240,28.70,89.00,0
0:15:20,38.993084,-76.939240,28.70,89.00,0
0:15:20,38.993084,-76.939240,28.80,89.00,0
0:15:21,38.993084,-76.939240,28.80,89.00,0
0:15:21,38.993084,-76.939240,28.90,80.00,0
0:15:22,38.993084,-76.939240,28.90,80.00,0
0:15:22,38.993084,-76.939240,28.90,89.00,0
0:15:23,38.993084,-76.939240,28.90,89.00,0
0:15:23,38.993084,-76.939240,28.90,80.00,0
0:15:24,38.993084,-76.939232,28.90,80.00,0
0:15:24,38.993084,-76.939232,28.80,80.00,0
0:15:25,38.993084,-76.939232,28.80,80.00,0
0:15:25,38.993084,-76.939232,28.90,80.00,0
0:15:26,38.993084,-76.939232,28.90,80.00,0
0:15:26,38.993084,-76.939232,29.00,80.00,0
0:15:27,38.993084,-76.939232,29.00,80.00,0
0:15:27,38.993084,-76.939232,29.00,80.00,0
0:15:28,38.993084,-76.939232,29.00,80.00,2
0:15:28,38.993084,-76.939232,29.00,80.00,2
0:15:29,38.993084,-76.939232,29.00,80.00,2
0:15:29,38.993084,-76.939232,28.90,89.00,2
0:15:30,38.993084,-76.939232,28.90,89.00,2
0:15:30,38.993084,-76.939232,28.90,75.00,2
0:15:31,38.993080,-76.939232,28.90,75.00,2
0:15:31,38.993080,-76.939232,29.00,75.00,2
0:15:32,38.993080,-76.939232,29.00,75.00,2
0:15:32,38.993080,-76.939232,29.00,89.00,2
0:15:33,38.993080,-76.939232,29.00,89.00,2
0:15:33,38.993080,-76.939232,29.00,80.00,2
0:15:34,38.993080,-76.939232,29.00,80.00,2
0:15:34,38.993080,-76.939232,28.90,80.00,2
0:15:35,38.993076,-76.939232,28.90,80.00,2
0:15:35,38.993076,-76.939232,28.90,80.00,2
0:15:36,38.993076,-76.939232,28.90,80.00,2
0:15:36,38.993076,-76.939232,28.90,80.00,3
0:15:37,38.993076,-76.939232,28.90,80.00,3
0:15:37,38.993076,-76.939232,29.00,80.00,3
0:15:38,38.993076,-76.939232,29.00,80.00,3
0:15:38,38.993076,-76.939232,29.00,80.00,3
0:15:39,38.993076,-76.939232,29.00,80.00,3
0:15:39,38.993076,-76.939232,28.90,80.00,3
0:15:40,38.993076,-76.939232,28.90,80.00,3
0:15:40,38.993076,-76.939232,28.90,89.00,3
0:15:41,38.993076,-76.939232,28.90,89.00,3
0:15:41,38.993076,-76.939232,28.80,89.00,3
0:15:42,38.993076,-76.939224,28.80,89.00,3
0:15:42,38.993076,-76.939224,28.80,80.00,3
0:15:43,38.993073,-76.939224,28.80,80.00,3
0:15:43,38.993073,-76.939224,28.70,80.00,3
0:15:44,38.993073,-76.939224,28.70,80.00,3
0:15:44,38.993073,-76.939224,28.70,89.00,3
0:15:45,38.993073,-76.939224,28.70,89.00,5
0:15:45,38.993073,-76.939224,28.60,89.00,5
0:15:46,38.993073,-76.939224,28.60,89.00,5
0:15:46,38.993073,-76.939224,28.60,89.00,5
0:15:47,38.993073,-76.939224,28.60,89.00,5
0:15:47,38.993073,-76.939224,28.50,80.00,5
0:15:48,38.993073,-76.939224,28.50,80.00,5
0:15:48,38.993073,-76.939224,28.50,80.00,5
0:15:49,38.993069,-76.939224,28.50,80.00,5
0:15:49,38.993069,-76.939224,28.30,89.00,5
0:15:50,38.993069,-76.939224,28.30,89.00,5
0:15:50,38.993069,-76.939224,28.30,89.00,5
0:15:51,38.993069,-76.939224,28.30,89.00,5
0:15:51,38.993069,-76.939224,28.20,89.00,5
0:15:52,38.993069,-76.939224,28.20,89.00,5
0:15:52,38.993069,-76.939224,28.20,89.00,5
0:15:53,38.993069,-76.939224,28.20,89.00,5
0:15:53,38.993069,-76.939224,28.10,89.00,5
0:15:54,38.993065,-76.939224,28.10,89.00,4
0:15:54,38.993065,-76.939224,28.00,89.00,4
0:15:55,38.993069,-76.939224,28.00,89.00,4
0:15:55,38.993069,-76.939224,28.00,89.00,4
0:15:56,38.993069,-76.939217,28.00,89.00,4
0:15:56,38.993069,-76.939217,27.90,89.00,4
0:15:57,38.993069,-76.939217,27.90,89.00,4
0:15:57,38.993069,-76.939217,27.90,80.00,4
0:15:58,38.993065,-76.939217,27.90,80.00,4
0:15:58,38.993065,-76.939217,27.70,89.00,4
0:15:59,38.993065,-76.939217,27.70,89.00,4
0:15:59,38.993065,-76.939217,27.60,89.00,4
0:16:0,38.993065,-76.939217,27.60,89.00,4
0:16:0,38.993065,-76.939217,27.60,80.00,4
0:16:1,38.993061,-76.939217,27.60,80.00,4
0:16:1,38.993061,76.533333,27.60,80.00,4
0:16:2,38.993061,-76.939217,27.60,80.00,4
0:16:2,38.993061,-76.939217,27.40,89.00,3
0:16:3,38.993061,-76.939217,27.40,89.00,3
0:16:3,38.993061,-76.939217,27.30,89.00,3
0:16:4,38.993061,-76.939217,27.30,89.00,3
0:16:4,38.993061,-76.939217,27.30,80.00,3
0:16:5,38.993061,-76.939217,27.30,80.00,3
0:16:5,38.993061,-76.939217,27.30,89.00,3
0:16:6,38.993061,-76.939217,27.30,89.00,3
0:16:6,38.993061,-76.939217,27.20,89.00,3
0:16:7,38.993061,-76.939217,27.20,89.00,3
0:16:7,38.993061,-76.939217,27.10,89.00,3
0:16:8,38.993061,-76.939217,27.10,89.00,3
0:16:8,38.993061,-76.939217,27.00,89.00,3
0:16:9,38.993061,-76.939217,27.00,89.00,3
0:16:9,38.993061,-76.939217,26.80,89.00,3
0:16:10,38.993061,-76.939217,26.80,89.00,3
0:16:10,38.993061,-76.939217,26.70,89.00,3
0:16:11,38.993061,-76.939217,26.70,89.00,4
0:16:11,38.993061,-76.939217,26.60,89.00,4
0:16:12,38.993061,-76.939217,26.60,89.00,4
0:16:12,38.993061,-76.939217,26.40,89.00,4
0:16:13,38.993061,-76.939217,26.40,89.00,4
0:16:13,38.993061,-76.939217,26.30,89.00,4
0:16:14,38.993061,-76.939217,26.30,89.00,4
0:16:15,38.993061,-76.939217,26.30,89.00,4
0:16:15,38.993061,-76.939217,25.90,75.00,4
0:16:16,38.993061,-76.939217,25.90,75.00,4
0:16:16,38.993061,-76.939217,25.90,89.00,4
0:16:17,38.993061,-76.939217,25.90,89.00,4
0:16:17,38.993061,-76.939217,25.70,81.00,4
0:16:18,38.993061,-76.939217,25.70,81.00,4
0:16:18,38.993061,-76.939217,25.50,81.00,4
0:16:19,38.993061,-76.939217,25.50,81.00,5
0:16:19,38.993061,-76.939217,25.30,80.00,5
0:16:20,38.993061,-76.939217,25.30,80.00,5
0:16:20,38.993061,-76.939217,25.10,81.00,5
0:16:21,38.993061,-76.939217,25.10,81.00,5
0:16:21,38.993061,-76.939217,24.90,81.00,5
0:16:22,38.993061,-76.939217,24.90,81.00,5
0:16:22,38.993061,-76.939217,24.70,89.00,5
0:16:23,38.993057,-76.939217,24.70,89.00,5
0:16:23,38.993057,-76.939217,24.60,75.00,5
0:16:24,38.993057,-76.939217,24.60,75.00,5
0:16:24,38.993057,-76.939217,24.20,75.00,5
0:16:25,38.993057,-76.939217,24.20,75.00,5
0:16:25,38.993057,-76.939217,24.00,89.00,5
0:16:26,38.993057,-76.939217,24.00,89.00,5
0:16:27,38.993057,-76.939217,24.00,89.00,5
0:16:27,38.993057,-76.939217,23.60,80.00,5
0:16:28,38.993057,-76.939217,23.60,80.00,3
0:16:28,38.993057,-76.939217,23.50,80.00,3
INIT_GPS_LOG
0:16:41,38.993065,-76.939217,22.30,89.00,0
0:16:42,38.993065,-76.939217,22.30,89.00,0
0:16:42,38.993065,-76.939217,22.20,89.00,0
0:16:43,38.993069,-76.939217,22.20,89.00,0
0:16:43,38.993069,-76.939217,22.20,80.00,0
0:16:44,38.993069,-76.939217,22.20,80.00,0
0:16:44,38.993069,-76.939217,22.00,89.00,0
0:16:45,38.993069,-76.939217,22.00,89.00,0
0:16:45,38.993069,-76.939217,22.00,89.00,0
0:16:46,38.993069,-76.939217,22.00,89.00,0
0:16:46,38.993069,-76.939217,22.00,80.00,0
0:16:47,38.993069,-76.939217,22.00,80.00,0
0:16:47,38.993069,-76.939217,22.10,89.00,0
0:16:48,38.993069,-76.939217,22.10,89.00,0
0:16:48,38.993069,-76.939217,22.00,80.00,0
0:16:49,38.993073,-76.939217,22.00,80.00,0
0:16:49,38.993073,-76.939217,21.80,89.00,0
0:16:50,38.993073,-76.939209,21.80,89.00,0
0:16:50,38.993073,-76.939209,21.70,90.00,0
0:16:51,38.993073,-76.939209,21.70,90.00,0
0:16:51,38.993073,-76.939209,21.70,90.00,0
0:16:52,38.993073,-76.939209,21.70,90.00,0
0:16:52,38.993073,-76.939209,21.70,80.00,0
0:16:53,38.993073,-76.939209,21.70,80.00,0
0:16:53,38.993073,-76.939209,21.50,90.00,0
0:16:54,38.993073,-76.939209,21.50,90.00,0
0:16:54,38.993073,-76.939209,21.40,90.00,0
0:16:55,38.993073,-76.939201,21.40,90.00,0
0:16:55,38.993073,-76.939201,21.30,90.00,0
0:16:56,38.993073,-76.939201,21.30,90.00,0
0:16:56,38.993073,-76.939201,21.30,90.00,0
0:16:57,38.993076,-76.939201,21.30,90.00,0
0:16:57,38.993076,-76.939201,21.30,80.00,0
0:16:58,38.993076,-76.939201,21.30,80.00,0
0:16:58,38.993076,-76.939201,21.50,80.00,0
0:16:59,38.993076,-76.939201,21.50,80.00,0
0:16:59,38.993076,-76.939201,21.40,90.00,0
0:17:0,38.993073,-76.939201,21.40,90.00,0
0:17:0,38.993073,-76.939201,21.20,80.00,0
0:17:1,38.993076,-76.939201,21.20,80.00,0
0:17:1,38.993076,-76.939201,21.30,90.00,0
0:17:2,38.993076,-76.939201,21.30,90.00,0
0:17:2,38.993076,-76.939201,21.20,90.00,0
0:17:3,38.993073,-76.939201,21.20,90.00,0
0:17:3,38.993073,-76.939201,21.00,90.00,0
0:17:4,38.993076,-76.939201,21.00,90.00,0
0:17:4,38.993076,-76.939201,21.20,90.00,0
0:17:5,38.993076,-76.939201,21.20,90.00,0
0:17:5,38.993076,-76.939201,21.20,90.00,0
0:17:6,38.993076,-76.939201,21.20,90.00,0
